,WSM,TOPSIS,VIKOR,Average
545,0.6973,0.199,0.3287,0.4039153413773733
546,0.5927,0.1485,0.4298,0.41138589304933637
547,0.6121,0.1368,0.4836,0.44438950707684355
548,0.6838,0.1828,0.2687,0.37368581054142264
549,0.6387,0.1307,0.5117,0.46650908887180326
550,0.5383,0.1745,0.4896,0.4323685152737188
551,0.7086,0.197,0.307,0.39898620527532025
552,0.5669,0.131,0.5509,0.4702858992145097
553,0.6179,0.1414,0.4895,0.44962583889273977
554,0.5292,0.108,0.555,0.46208465458182013
555,0.4872,0.1195,0.5517,0.4516008060223099
556,0.5571,0.1171,0.6256,0.5117357570074619
557,0.5596,0.122,0.5306,0.455920839620213
558,0.6794,0.184,0.3042,0.38567148196360074
559,0.6436,0.2007,0.2697,0.36234980888638535
560,0.6306,0.1544,0.515,0.46829005968523396
561,0.6582,0.2053,0.2216,0.3519135618301744
562,0.5759,0.1268,0.6017,0.5021723598526705
563,0.4034,0.0952,0.7535,0.5649303930574101
564,0.6556,0.1544,0.4,0.4160698018361823
565,0.4078,0.0959,0.7266,0.5477161591554516
566,0.5112,0.1165,0.5634,0.4637311106665154
567,0.4959,0.1091,0.5938,0.47859526219970044
568,0.4456,0.0776,0.6632,0.5113076568955329
569,0.522,0.1162,0.6413,0.5139848023045039
570,0.6106,0.1757,0.5398,0.4790820796064073
571,0.6016,0.1333,0.5576,0.48288099879784047
572,0.6824,0.1947,0.3486,0.40653088320569203
573,0.6725,0.1627,0.3719,0.4093255941179344
574,0.7278,0.2414,0.2369,0.3892063218911019
575,0.55,0.1664,0.4049,0.38830232165157086
576,0.6977,0.1638,0.3383,0.4032736477877026
577,0.583,0.1341,0.5418,0.46919746695820935
578,0.5523,0.1111,0.6269,0.5110888631148208
579,0.6552,0.1867,0.389,0.4146986556525112
580,0.6389,0.1307,0.5693,0.4988132255664439
581,0.6122,0.1397,0.4323,0.41743770792778173
582,0.5153,0.1485,0.4801,0.4182947501463532
583,0.6276,0.1758,0.3164,0.37162147946532914
584,0.5853,0.121,0.5722,0.48642978732803777
585,0.4618,0.0939,0.6448,0.5031704790625142
586,0.4727,0.0863,0.6139,0.48513912437567847
587,0.6987,0.1639,0.3559,0.4111297921581456
588,0.6443,0.1347,0.5476,0.48826284417309496
589,0.372,0.1117,0.7905,0.586400027285129
590,0.6278,0.1473,0.4695,0.4422113521835458
591,0.5212,0.1175,0.6543,0.5220402359971883
592,0.5278,0.1183,0.5251,0.44472243028657776
593,0.6453,0.1471,0.4557,0.4400058931423532
594,0.5179,0.1155,0.6624,0.526339279362656
595,0.5451,0.1129,0.5732,0.4770008857434125
596,0.5494,0.1624,0.5329,0.4585536010108306
597,0.6498,0.1347,0.5458,0.4887126507468371
598,0.6383,0.1655,0.4338,0.428711643182221
599,0.6269,0.1301,0.5719,0.4972055208864841
600,0.5642,0.1248,0.6211,0.5110963167544842
601,0.7115,0.2122,0.1664,0.3586078387319497
602,0.5454,0.1246,0.6084,0.4992244585354368
603,0.6734,0.1927,0.2795,0.37535799445329526
604,0.5951,0.1257,0.5484,0.47533170418140636
605,0.6194,0.1384,0.4434,0.4251816317763504
606,0.3137,0.0569,0.7716,0.5642128153454155
607,0.5816,0.1318,0.5289,0.4612273723447038
608,0.5676,0.122,0.6096,0.5046832987131633
609,0.5219,0.1027,0.5867,0.4793209300666934
610,0.7238,0.1964,0.2465,0.383053913959902
611,0.6792,0.1892,0.2537,0.3676729049032577
612,0.6554,0.141,0.5398,0.48740758303497905
613,0.7336,0.2797,0.1243,0.37259718732164365
614,0.6594,0.2062,0.2426,0.3593669211265834
615,0.5626,0.1218,0.5913,0.4925161611561595
616,0.7192,0.2065,0.3104,0.40548302430558053
617,0.6205,0.1262,0.577,0.49824339634359427
618,0.6006,0.1215,0.5556,0.4805397246846508
619,0.6948,0.214,0.2967,0.3928150366266546
620,0.5875,0.1281,0.4966,0.4441395197457664
621,0.613,0.1504,0.3602,0.38316036851428154
622,0.7287,0.2236,0.2754,0.3989014991197702
623,0.6001,0.1383,0.4599,0.4283877612630874
624,0.5194,0.1297,0.5722,0.4719198226393971
625,0.6371,0.1592,0.3473,0.3861234504662984
626,0.6263,0.1637,0.4462,0.4313199102754242
627,0.7068,0.2121,0.3057,0.4001692341997321
628,0.6445,0.1549,0.4292,0.42706038565992044
629,0.6774,0.1617,0.3482,0.40029968648501335
630,0.5968,0.2132,0.3002,0.3604585135629342
631,0.7235,0.2264,0.1077,0.35477765290389984
632,0.5865,0.1245,0.5319,0.46357882824822794
633,0.607,0.1508,0.5029,0.45493537672948675
634,0.6523,0.1407,0.5494,0.49189245267639553
635,0.6163,0.1334,0.4653,0.43538012242177526
636,0.5354,0.1228,0.5863,0.48345468143353415
637,0.5508,0.1389,0.6013,0.4972373035080936
638,0.6114,0.1563,0.4115,0.40835894014947194
639,0.7029,0.2676,0.1221,0.35742246012247186
640,0.6759,0.1708,0.2994,0.3807100392687327
641,0.6342,0.1592,0.3887,0.4044615741946322
642,0.6216,0.1282,0.561,0.48945723408690167
643,0.6941,0.1774,0.2766,0.37953915476535494
644,0.6304,0.1536,0.4279,0.42202834620437524
645,0.686,0.201,0.3032,0.3901341051484733
646,0.5787,0.1401,0.4475,0.4159269959980958
647,0.6235,0.1513,0.4139,0.41264338356503427
648,0.6246,0.1852,0.2829,0.35823309311117535
649,0.6267,0.1793,0.4638,0.44243682599892153
650,0.704,0.2096,0.2959,0.3950711999121171
651,0.6083,0.1519,0.4431,0.42319814035508235
652,0.5186,0.1076,0.5861,0.47855942682178976
653,0.3386,0.1653,0.7909,0.5864201770062146
654,0.4793,0.0909,0.6509,0.5101567857041598
655,0.6442,0.1646,0.4374,0.4321875241142437
656,0.5969,0.1382,0.4884,0.44300674261234446
657,0.5354,0.1237,0.4858,0.4241720865403569
658,0.6775,0.2304,0.4286,0.4467387133437173
659,0.5301,0.1204,0.6211,0.5034209520868197
660,0.6682,0.1623,0.3379,0.3927961812441664
661,0.6001,0.1241,0.5928,0.5023446675341542
662,0.5883,0.1409,0.5704,0.48770206171391156
663,0.6569,0.2171,0.3007,0.38164576507541653
664,0.4743,0.11,0.5999,0.4780816907182286
665,0.5517,0.1241,0.5985,0.49456642223264613
666,0.637,0.1345,0.5622,0.4945859834245204
667,0.6544,0.1737,0.3305,0.38641234969912647
668,0.5785,0.1225,0.5276,0.45892832229009356
669,0.7035,0.1888,0.3378,0.40832646497624914
670,0.5974,0.1365,0.4858,0.44155163571206485
671,0.6454,0.1441,0.4614,0.4426992828094484
672,0.6167,0.1688,0.451,0.43163909693168434
673,0.5304,0.1001,0.6341,0.5102080360010023
674,0.6612,0.1454,0.4204,0.42678743655360807
675,0.5415,0.1131,0.5639,0.4706097512801875
676,0.513,0.1218,0.6039,0.48931786907898633
677,0.6337,0.1463,0.4582,0.43784685107923293
678,0.6396,0.1305,0.5602,0.4938002906033977
679,0.5014,0.0964,0.6226,0.49687388742013805
680,0.4925,0.1244,0.5907,0.47709234221479596
681,0.6777,0.1943,0.2374,0.3624370083200666
682,0.3622,0.0689,0.7461,0.5531677286321031
683,0.6199,0.1355,0.4974,0.4539456542362753
684,0.4996,0.1253,0.5747,0.46879644196602005
685,0.6154,0.1308,0.5518,0.4828225802507583
686,0.6232,0.1712,0.4108,0.4133361827858771
687,0.6545,0.1436,0.4273,0.42796376365295224
688,0.3972,0.0873,0.6948,0.5246079250259188
689,0.6581,0.1688,0.3624,0.40104118741096906
690,0.6004,0.1388,0.4996,0.4501952287619228
691,0.6304,0.1332,0.5143,0.46589242213197674
692,0.7222,0.2166,0.274,0.39487622870970596
693,0.5188,0.127,0.5382,0.45110864323353417
694,0.6241,0.168,0.3675,0.39229515291423117
695,0.6001,0.1471,0.5679,0.4896638949320237
696,0.6221,0.1414,0.5115,0.462834738324599
697,0.6257,0.1338,0.5631,0.49215001269938013
698,0.6989,0.1663,0.3415,0.40533945527175125
699,0.5987,0.1298,0.484,0.4403075629602562
700,0.673,0.1981,0.2703,0.3726793903612058
701,0.6915,0.1765,0.2968,0.3860378802656548
702,0.6641,0.1592,0.4751,0.45680319504136574
703,0.6784,0.1667,0.4513,0.44968636181231914
704,0.3593,0.0742,0.8052,0.5929962141531766
705,0.5897,0.1369,0.4219,0.40518083123464765
706,0.6405,0.1652,0.3627,0.3949822869446173
707,0.568,0.1691,0.386,0.38418907194244867
708,0.618,0.1657,0.3692,0.39086579154487283
709,0.6802,0.1547,0.378,0.41371008568803347
710,0.5355,0.1235,0.5842,0.4822577578432513
711,0.5756,0.1644,0.3606,0.3733463003700452
712,0.5935,0.1693,0.5585,0.4847765691532544
713,0.6658,0.1503,0.3645,0.40232459532074344
714,0.5341,0.102,0.6235,0.5045293717911773
715,0.6627,0.1611,0.3496,0.3958917794044226
716,0.6132,0.1293,0.5829,0.5001045890611282
717,0.4984,0.1058,0.587,0.4746821083630602
718,0.6304,0.131,0.5595,0.4910695032273945
719,0.4553,0.0977,0.6283,0.49163365425894107
720,0.6624,0.2029,0.3989,0.4238701216174596
721,0.6501,0.1753,0.3226,0.3818120074067865
722,0.5338,0.1221,0.6024,0.4928528086558907
723,0.6448,0.1532,0.3948,0.410034144919664
724,0.5201,0.1074,0.5993,0.48697173942642713
725,0.7531,0.2234,0.233,0.3943966150970366
726,0.6785,0.1935,0.22,0.3570785977904585
727,0.6046,0.1673,0.3586,0.38184027943631094
728,0.6014,0.3853,0.5226,0.503416923632887
729,0.4056,0.1115,0.6723,0.512470088883244
730,0.685,0.1651,0.3469,0.40273093747563027
731,0.5956,0.1324,0.4931,0.4447253140984893
732,0.6267,0.1455,0.4267,0.41944975622832353
733,0.545,0.1763,0.4043,0.3878901287736
734,0.6291,0.1584,0.3574,0.38800503862707764
735,0.5751,0.1306,0.5734,0.4854468971988594
736,0.7229,0.2253,0.1837,0.36961838969401944
737,0.6794,0.1904,0.2431,0.3643368290469686
738,0.7051,0.1691,0.3219,0.39977675019940817
739,0.5607,0.1292,0.6037,0.500111522562718
740,0.6046,0.1503,0.4745,0.4387030704246324
741,0.7278,0.229,0.1888,0.3734884041037954
742,0.6287,0.1899,0.384,0.40447415368599265
743,0.6772,0.2092,0.2392,0.36531860067617694
744,0.6164,0.1323,0.4935,0.4505684232167185
745,0.6154,0.1712,0.462,0.4373308404400495
746,0.5213,0.097,0.5698,0.46851836463472807
747,0.6068,0.1289,0.491,0.44628052948789954
748,0.6419,0.1705,0.3338,0.3831963165271817
749,0.6375,0.1499,0.4945,0.45857101740079476
750,0.6404,0.1567,0.3858,0.4047341337223733
751,0.5281,0.1191,0.5229,0.4435601086662325
752,0.4373,0.0866,0.6565,0.505956767915995
753,0.5918,0.1451,0.4493,0.4210663795650277
754,0.6496,0.1557,0.3835,0.40645406136487305
755,0.6933,0.2028,0.2984,0.3911426977459761
756,0.6744,0.1789,0.392,0.4211847991084199
757,0.456,0.1143,0.6476,0.5051726704801043
758,0.5389,0.1187,0.5646,0.4708461840134207
759,0.7517,0.2338,0.0944,0.3658756482741097
760,0.4842,0.1212,0.637,0.5041639217556132
761,0.28,0.0544,0.8767,0.6331423639277347
762,0.5866,0.1195,0.5262,0.4599426127246746
763,0.6448,0.1505,0.4229,0.4235217680355993
764,0.6308,0.131,0.559,0.4908874901644979
765,0.4761,0.1116,0.6104,0.4851439889352439
766,0.6592,0.1483,0.3885,0.4110631581642899
767,0.7244,0.2244,0.2608,0.3925124201856548
768,0.6296,0.1322,0.535,0.47711087181073547
769,0.488,0.0868,0.6193,0.49158449629743206
770,0.5756,0.1335,0.528,0.45934926472130116
771,0.6626,0.2157,0.348,0.40288670740048
772,0.5861,0.1346,0.534,0.4655274320595941
773,0.5121,0.1089,0.5836,0.47571159855525913
774,0.674,0.1524,0.3847,0.41451172842273115
775,0.7069,0.1829,0.247,0.3748089446638113
776,0.7219,0.2763,0.0951,0.36283940524700453
777,0.5583,0.1543,0.3973,0.38523495428115034
778,0.508,0.1028,0.5825,0.47374706014918977
779,0.3816,0.0918,0.7252,0.5427793326942358
780,0.5936,0.1408,0.5102,0.454501489546514
781,0.5988,0.1398,0.5224,0.46262985204156465
782,0.6235,0.1507,0.4146,0.4129287795734272
783,0.5429,0.1231,0.5909,0.4879298822576867
784,0.3586,0.0594,0.7556,0.5587870614106952
785,0.608,0.1276,0.5842,0.4994618584036223
786,0.7776,0.2651,0.1312,0.3881011144019043
787,0.7609,0.2297,0.2169,0.39388474710249954
788,0.6212,0.1309,0.527,0.4703007877943646
789,0.6307,0.1636,0.3847,0.401973918308141
790,0.6465,0.1576,0.386,0.406868256318922
791,0.2834,0.0918,0.8634,0.6255566033541649
792,0.6545,0.2998,0.4467,0.4608779740885867
793,0.3235,0.1174,0.9318,0.677636257884715
794,0.5657,0.1374,0.5983,0.49864653914371054
795,0.5687,0.121,0.6162,0.5088491505348123
796,0.6119,0.1341,0.4771,0.4405580211504496
797,0.6518,0.1529,0.3939,0.4117775807398941
798,0.6268,0.1578,0.4479,0.4316863502590741
799,0.6351,0.1557,0.5402,0.4835816053160004
800,0.7063,0.1978,0.3629,0.42113845110604664
801,0.578,0.1329,0.5325,0.46248637601555354
802,0.6095,0.1621,0.327,0.36830079147349115
803,0.5287,0.1204,0.5143,0.4387548643604991
804,0.5228,0.108,0.5675,0.4681786977212868
805,0.3507,0.0939,0.8079,0.5946380966604814
806,0.5396,0.1251,0.5749,0.47768571257679454
807,0.6047,0.1416,0.4724,0.4367247027590722
808,0.7099,0.1963,0.3577,0.4199123170377359
809,0.6887,0.1647,0.325,0.3947301166620049
810,0.5554,0.1102,0.6115,0.502297888707488
811,0.5354,0.1024,0.6184,0.5016828081567077
812,0.3023,0.0509,0.9415,0.6799010413288098
813,0.486,0.1053,0.6685,0.5234613185327068
814,0.5825,0.1318,0.5675,0.48383958808679556
815,0.4658,0.1065,0.6193,0.4884289590104174
816,0.5536,0.1228,0.5156,0.4458028981511896
817,0.5397,0.1649,0.473,0.4222289911884308
818,0.5922,0.1427,0.5767,0.49248411141883547
819,0.5095,0.1291,0.4965,0.4244693369373105
820,0.4667,0.0855,0.6289,0.4934698146796823
821,0.6105,0.1295,0.578,0.49660358939500227
822,0.6903,0.1964,0.2197,0.36195131026147703
823,0.5975,0.1458,0.4509,0.42359644356391857
824,0.4367,0.1046,0.7115,0.5427152577549299
825,0.64,0.156,0.4683,0.44595206580976837
826,0.6746,0.1726,0.3063,0.3832285284265774
827,0.5698,0.1317,0.4807,0.4308991993494534
828,0.5368,0.1234,0.5852,0.48314452910076505
829,0.6076,0.1419,0.4901,0.4471859121215694
830,0.5299,0.123,0.5564,0.46420683105701926
831,0.8019,0.2878,0.022,0.3920451173015677
832,0.6639,0.2156,0.2343,0.3599248463221177
833,0.6413,0.1345,0.5593,0.49405309228867295
834,0.6984,0.1776,0.2758,0.38085149336716534
835,0.5174,0.1061,0.6083,0.49186599801165354
836,0.4252,0.084,0.6372,0.49121047220107183
837,0.5245,0.1533,0.618,0.5030231773984177
838,0.6059,0.1335,0.5733,0.49305788909619935
839,0.4675,0.104,0.6039,0.4788566121502344
840,0.6367,0.1476,0.3894,0.4042638816416822
841,0.657,0.141,0.4564,0.44322068995027747
842,0.5106,0.1135,0.6714,0.5304678378563586
843,0.5037,0.1087,0.6558,0.5189646086198942
844,0.5347,0.1149,0.5262,0.44674896866137254
845,0.6104,0.1334,0.494,0.4493042399087727
846,0.5921,0.1599,0.5515,0.4794403091105294
847,0.6348,0.169,0.3189,0.37418058875361243
848,0.6073,0.1449,0.4792,0.44144963585895053
849,0.6352,0.1329,0.5563,0.49064180009452923
850,0.7067,0.2117,0.3228,0.40673082622294565
851,0.4383,0.2154,0.6212,0.49526280498337444
852,0.4947,0.4144,0.6563,0.5619863619341665
853,0.5978,0.1306,0.4909,0.4439383752279138
854,0.7078,0.1694,0.3478,0.41144561730561674
855,0.6175,0.1274,0.584,0.5016557365365216
856,0.5943,0.1201,0.5999,0.5048818733129563
857,0.6467,0.1532,0.394,0.4102477909751618
858,0.6543,0.1388,0.5423,0.4883093025941652
859,0.5472,0.195,0.5976,0.4998559272430407
860,0.6642,0.2212,0.2403,0.3630195655884129
861,0.5216,0.0964,0.5836,0.4769650720964796
862,0.5673,0.1234,0.5174,0.4503171171519022
863,0.5873,0.1306,0.5855,0.4954859140278359
864,0.6018,0.1337,0.4334,0.4143828362758284
865,0.5417,0.1183,0.5856,0.4840970202345807
866,0.5514,0.1114,0.6262,0.5104846716601783
867,0.6475,0.1592,0.4982,0.464280370035176
868,0.5955,0.1264,0.584,0.4962309321273715
869,0.6633,0.1851,0.2729,0.3681157236522233
870,0.6313,0.2217,0.464,0.4495566760709933
871,0.5199,0.1195,0.6712,0.5325391976183538
872,0.4671,0.1202,0.587,0.4693137479341512
873,0.631,0.1449,0.4186,0.4165861051451428
874,0.6201,0.1413,0.5373,0.47669713026197247
875,0.6605,0.1393,0.461,0.44646824859109524
876,0.5197,0.1344,0.5451,0.4560741507693678
877,0.7452,0.241,0.1924,0.38340290557062817
878,0.5378,0.1235,0.5817,0.48125761084890906
879,0.5442,0.1302,0.5814,0.4830417373271175
880,0.6604,0.2068,0.2497,0.36225757272968084
881,0.5233,0.1171,0.658,0.5247516565004822
882,0.6713,0.1602,0.35,0.39884577219772555
883,0.5636,0.1179,0.532,0.45739601550516373
884,0.7136,0.2008,0.2502,0.3811052400584385
885,0.515,0.1017,0.6202,0.4984695447065949
886,0.6431,0.1597,0.3809,0.40362006144392776
887,0.3423,0.1458,0.7898,0.5845538213030516
888,0.6389,0.1312,0.4772,0.447953785562752
889,0.6153,0.1419,0.5264,0.46936977001080926
890,0.5597,0.1199,0.5793,0.4845202431271577
891,0.6135,0.1432,0.5568,0.48625244678047636
892,0.647,0.1536,0.4517,0.4391083385680577
893,0.5032,0.1217,0.5356,0.4455547048343222
894,0.5682,0.1237,0.5063,0.4442190900895638
895,0.4479,0.0924,0.7169,0.5474093669275307
896,0.6747,0.1575,0.4121,0.4282512089883694
897,0.7322,0.1778,0.2856,0.3968512315717314
898,0.678,0.1529,0.423,0.4340677631430374
899,0.6029,0.1331,0.4878,0.4438319332810563
900,0.598,0.1408,0.4517,0.42365627223021257
901,0.6541,0.1666,0.4399,0.43663718920861516
902,0.6782,0.1846,0.2849,0.377886492216909
903,0.6616,0.1712,0.438,0.4384720561221661
904,0.5209,0.1074,0.5964,0.4853599386022707
905,0.6599,0.212,0.2397,0.35958983161374297
906,0.6292,0.1294,0.5637,0.4930321297846622
907,0.4996,0.1025,0.5837,0.47267827536285184
908,0.5732,0.2626,0.3185,0.3702977194096664
909,0.617,0.1285,0.5579,0.48653641179258106
910,0.5651,0.1255,0.5598,0.47463743741934217
911,0.5295,0.1184,0.6295,0.5083451022681343
912,0.5892,0.1224,0.6122,0.5111949491143276
913,0.554,0.154,0.5154,0.44868316215342874
914,0.6715,0.1372,0.5197,0.48049312898313123
915,0.6329,0.1902,0.3107,0.37313876641271143
916,0.654,0.1394,0.5435,0.48894686112091973
917,0.674,0.1705,0.4232,0.43488549642405877
918,0.6469,0.1653,0.3415,0.3875619614977714
919,0.5619,0.2074,0.3841,0.3870622107620427
920,0.6153,0.13,0.581,0.4995691323530708
921,0.646,0.2173,0.177,0.33659097878582545
922,0.6424,0.1357,0.556,0.49257273473061824
923,0.7127,0.1672,0.3086,0.3969785762481396
924,0.6256,0.1459,0.4333,0.4225346849668084
925,0.6983,0.1634,0.339,0.40372632562170135
926,0.6806,0.1481,0.3867,0.41712324317879956
927,0.5549,0.1143,0.5238,0.4502059184417726
928,0.6031,0.1255,0.5792,0.4951841243416433
929,0.5718,0.1801,0.3629,0.37545979278745684
930,0.6651,0.1357,0.4326,0.4330904397467116
931,0.6732,0.1982,0.2214,0.35627741999739476
932,0.6354,0.1389,0.5157,0.4685166379116114
933,0.5109,0.1234,0.6058,0.49017226563729616
934,0.522,0.1117,0.5707,0.47020113993906903
935,0.691,0.1843,0.2454,0.3685060745767971
936,0.6334,0.1653,0.3742,0.39805672836921124
937,0.6402,0.1347,0.5272,0.47579864964079077
938,0.7917,0.2767,0.0488,0.38667475350738895
939,0.5809,0.1284,0.5032,0.4461390478315028
940,0.5316,0.12,0.6095,0.4965730933105418
941,0.5373,0.1215,0.6,0.4921045955891898
942,0.3277,0.0515,0.7706,0.5649648776693998
943,0.6996,0.1983,0.3391,0.4088756583608274
944,0.5909,0.1344,0.5957,0.5026736665074072
945,0.6221,0.153,0.3799,0.3957099783932672
946,0.6232,0.1285,0.5617,0.4902884538717998
947,0.54,0.2036,0.6203,0.5129736182300216
948,0.5805,0.1395,0.4489,0.41712076189036673
949,0.5731,0.1965,0.419,0.4062670267201118
950,0.6945,0.2756,0.1299,0.3573369040555425
951,0.6191,0.1393,0.5237,0.4686247475326074
952,0.5524,0.1172,0.6093,0.5007725521631552
953,0.6183,0.1285,0.5828,0.5012390377853665
954,0.6548,0.1667,0.4667,0.4505482438096946
955,0.631,0.1534,0.4504,0.43373004046295893
956,0.5782,0.1276,0.5542,0.474675042529097
957,0.6902,0.1647,0.346,0.4040681068829858
958,0.6394,0.1404,0.4536,0.43652789143421294
959,0.6099,0.1342,0.5756,0.49543533785954347
960,0.5852,0.1541,0.5793,0.49336608720097497
961,0.6351,0.1313,0.5663,0.4961755274094038
962,0.645,0.1589,0.3463,0.388254565974439
963,0.6673,0.1423,0.4246,0.4304360870094421
964,0.6797,0.2053,0.3029,0.3884804370878925
965,0.5155,0.1187,0.6663,0.5285383637920714
966,0.6852,0.1832,0.3347,0.39997565550918224
967,0.6626,0.1855,0.2722,0.3676645849140219
968,0.484,0.1039,0.5761,0.4647960498971565
969,0.6293,0.1312,0.5145,0.46553502016497106
970,0.6164,0.1508,0.5449,0.4809053846652167
971,0.5222,0.2219,0.4842,0.43189729218877954
972,0.6571,0.141,0.5454,0.4909694104524232
973,0.5816,0.1184,0.5739,0.48635160635079633
974,0.5293,0.114,0.6556,0.5242482026674007
975,0.6056,0.1525,0.4574,0.4300401458003659
976,0.4013,0.1067,0.8131,0.6051360260305116
977,0.6785,0.2046,0.3045,0.3885755048893329
978,0.5331,0.1024,0.6194,0.5018097547876087
979,0.3241,0.0604,0.9122,0.6619343094295688
980,0.6059,0.1263,0.5879,0.5010206323096884
981,0.7005,0.1518,0.3911,0.4260664584310762
982,0.5794,0.1215,0.5771,0.48794646427656385
983,0.4704,0.0914,0.6279,0.4938528373918692
984,0.5713,0.1471,0.4847,0.43501184581572033
985,0.6914,0.2399,0.2461,0.378358295799101
986,0.712,0.2114,0.3601,0.42382991045937285
987,0.6047,0.1729,0.3391,0.37362433807234774
988,0.6317,0.1356,0.5145,0.46656222628927
989,0.6761,0.2389,0.13,0.3420441565061447
990,0.334,0.1507,0.8204,0.6046920100348606
991,0.3232,0.0798,0.9102,0.6610855315312838
992,0.5236,0.3432,0.6121,0.5267831327975488
993,0.6665,0.1916,0.3163,0.3871439822598306
994,0.6922,0.1943,0.3754,0.4214457201111432
995,0.5556,0.1351,0.493,0.4344403008469633
996,0.5316,0.1203,0.6146,0.49972784493161876
997,0.4865,0.0986,0.6103,0.48629834772493313
998,0.5504,0.1254,0.6053,0.49849736709435083
999,0.6706,0.1619,0.323,0.3872581245112877
1000,0.6174,0.1376,0.5412,0.4778759253195331
1001,0.5299,0.1189,0.6468,0.519206206627001
1002,0.6331,0.1309,0.5218,0.4705753765338769
1003,0.612,0.1524,0.4224,0.41362713644053867
1004,0.665,0.1872,0.2974,0.3783933561784615
1005,0.5438,0.1335,0.525,0.4497809055529147
1006,0.5666,0.1983,0.4183,0.40434072760482587
1007,0.6151,0.134,0.5838,0.5014654743848275
1008,0.5994,0.1413,0.5429,0.474569261541453
1009,0.5244,0.1197,0.6446,0.5167708186420746
1010,0.683,0.1515,0.3761,0.4134115141115448
1011,0.5286,0.1074,0.6166,0.49944148806441785
1012,0.6061,0.1312,0.5776,0.4954254272844703
1013,0.5081,0.1159,0.6565,0.5207293826931605
1014,0.6692,0.1508,0.3889,0.41474031031478004
1015,0.6351,0.1729,0.3418,0.38477570739328126
1016,0.6297,0.1631,0.3597,0.38984220654003077
1017,0.6346,0.1374,0.5543,0.4897257446775696
1018,0.6548,0.2159,0.2465,0.3607181392722024
1019,0.5073,0.1113,0.5578,0.4590832005203414
1020,0.6334,0.1343,0.4794,0.44784175665071696
1021,0.6404,0.1657,0.3847,0.4052856079359345
1022,0.6037,0.1323,0.4926,0.44661964242518487
1023,0.4808,0.1086,0.5965,0.4771562018878095
1024,0.5933,0.1372,0.5698,0.48824599332713425
1025,0.6308,0.1615,0.5541,0.4908358259133089
1026,0.6174,0.1534,0.464,0.43697141782958754
1027,0.7159,0.2226,0.141,0.3568028727462827
1028,0.6574,0.1697,0.3458,0.39352661790532034
1029,0.6596,0.2282,0.3137,0.3896676134861608
1030,0.6577,0.1727,0.3646,0.4024028143539754
1031,0.5967,0.1288,0.5926,0.5017712526640002
1032,0.6713,0.15,0.3837,0.41290626418110926
1033,0.6378,0.1446,0.4752,0.44781473401396704
1034,0.7198,0.2044,0.2756,0.39259889964186095
1035,0.5171,0.1195,0.6736,0.5335082351754282
1036,0.5209,0.1112,0.6069,0.4920780415747079
1037,0.5322,0.1102,0.5642,0.4684564013865111
1038,0.6018,0.1372,0.4918,0.4461092018777465
1039,0.3802,0.075,0.7099,0.5315796393768294
1040,0.5108,0.1251,0.5872,0.47883217414873036
1041,0.5147,0.1025,0.6032,0.4879141451116169
1042,0.6706,0.177,0.2981,0.37917196230734146
1043,0.5611,0.1154,0.502,0.4392764391587603
1044,0.649,0.1361,0.468,0.4464405481136318
1045,0.6612,0.1706,0.3496,0.3965835044476762
1046,0.6004,0.1339,0.5117,0.4565010843360616
1047,0.6038,0.1421,0.4005,0.3989645798814727
1048,0.6823,0.1631,0.3485,0.40226019688753695
1049,0.4088,0.0827,0.6678,0.5083834133800983
1050,0.6269,0.1582,0.4425,0.42896622128088363
1051,0.6428,0.1352,0.5492,0.48880711942442084
1052,0.614,0.1838,0.2939,0.3587792315616945
1053,0.6174,0.1451,0.4363,0.4215822576911889
1054,0.6403,0.1348,0.5074,0.46494678190089667
1055,0.6622,0.1683,0.3287,0.3875836425857005
1056,0.6526,0.1494,0.409,0.41894386258781735
1057,0.6181,0.1478,0.4749,0.44241154935195803
1058,0.6883,0.1605,0.3673,0.4122306369012376
1059,0.5199,0.1008,0.6139,0.4955239641026456
1060,0.6089,0.1988,0.2675,0.3489790810349526
1061,0.6299,0.1537,0.4895,0.4541442876443565
1062,0.6121,0.1228,0.5692,0.49137720134332646
1063,0.5287,0.101,0.6283,0.5063057208841314
1064,0.6126,0.1498,0.3678,0.3865568315267498
1065,0.3224,0.0597,0.9138,0.662852018930319
1066,0.6362,0.1854,0.5158,0.4735893326501348
1067,0.6045,0.1317,0.5853,0.4995753816992987
1068,0.6276,0.2146,0.3631,0.39813704298896885
1069,0.6915,0.157,0.4127,0.4338084773261122
1070,0.2992,0.1145,0.9103,0.660424293920204
1071,0.5872,0.135,0.5961,0.5020914986334662
1072,0.5831,0.1243,0.5681,0.4837407094715102
1073,0.6104,0.2164,0.1949,0.3279623835137195
1074,0.5593,0.1288,0.5703,0.47975115945665003
1075,0.3543,0.0708,0.8096,0.5952609259812036
1076,0.6397,0.1317,0.5033,0.46227927706095584
1077,0.4905,0.0961,0.6227,0.4947385754112974
1078,0.6264,0.1323,0.45,0.4300888036208336
1079,0.6469,0.1373,0.5519,0.4915771699336738
1080,0.6549,0.1482,0.3968,0.41363376796388374
1081,0.64,0.1345,0.5493,0.48806999498022824
1082,0.6205,0.1424,0.4021,0.40488218409804105
1083,0.5102,0.1222,0.5094,0.431607275193549
1084,0.6406,0.1355,0.5557,0.4919176679079539
1085,0.6426,0.1604,0.542,0.48701889080404265
