,WSM,TOPSIS,VIKOR,Average
1343,0.6899,0.1879,0.2836,0.6019956852004837
1344,0.7221,0.2161,0.1911,0.6674241904516197
1345,0.6098,0.2432,0.1966,0.6440814078981011
1346,0.5642,0.1176,0.5998,0.3845689483044621
1347,0.4991,0.1539,0.5686,0.3872708419181594
1348,0.594,0.1287,0.5911,0.39891842775184005
1349,0.602,0.146,0.5601,0.41908424570723246
1350,0.4884,0.0869,0.6274,0.3455253608637143
1351,0.5724,0.2528,0.3331,0.5541466493627838
1352,0.6268,0.1286,0.5633,0.42295446681646476
1353,0.6431,0.1604,0.3772,0.5332671844394703
1354,0.7135,0.1987,0.3598,0.5644368671516771
1355,0.5952,0.1292,0.5915,0.3991196875625155
1356,0.5945,0.1486,0.409,0.5019473458441632
1357,0.646,0.1853,0.2617,0.6052334029116371
1358,0.5393,0.1288,0.5286,0.4174382708856485
1359,0.6322,0.1503,0.4231,0.5031095308180913
1360,0.7415,0.2089,0.3326,0.5880200617325909
1361,0.5277,0.1292,0.5846,0.3833794856274915
1362,0.6543,0.1651,0.3634,0.5444528271576887
1363,0.5335,0.0993,0.5753,0.3873856502246824
1364,0.6314,0.1448,0.5397,0.4381339395664299
1365,0.5347,0.1221,0.5949,0.3790861986408896
1366,0.6066,0.1475,0.4637,0.4732107691082273
1367,0.5932,0.2741,0.2048,0.63959988352094
1368,0.6087,0.161,0.4258,0.49672150950004174
1369,0.6167,0.1583,0.3686,0.531897006007742
1370,0.7268,0.2035,0.2626,0.6244603294045188
1371,0.636,0.1427,0.4117,0.5099574805804892
1372,0.4503,0.0831,0.6584,0.31775931300278204
1373,0.4867,0.1032,0.5764,0.37455163862944185
1374,0.655,0.2145,0.2235,0.6333120873629368
1375,0.6482,0.2123,0.1993,0.6466175685828525
1376,0.5838,0.1467,0.5068,0.44299421553785556
1377,0.6873,0.2068,0.2158,0.6440426616304233
1378,0.7108,0.2223,0.2594,0.6245932236263855
1379,0.6226,0.1534,0.4625,0.47857992540431527
1380,0.6502,0.1541,0.415,0.5126290578966433
1381,0.5882,0.1451,0.4231,0.49185247381709896
1382,0.7421,0.2483,0.169,0.6884176414067262
1383,0.599,0.1693,0.4535,0.47925992112839977
1384,0.6611,0.1395,0.495,0.46985233531397924
1385,0.6606,0.1532,0.4165,0.5143497535724111
1386,0.6962,0.2103,0.2938,0.5996381700659157
1387,0.6442,0.1378,0.5192,0.4519731186696837
1388,0.5845,0.1189,0.4897,0.4503024072775983
1389,0.7343,0.2615,0.0746,0.7460137753419839
1390,0.5165,0.0985,0.6007,0.3687619421795042
1391,0.5512,0.1481,0.568,0.40081962402058113
1392,0.5763,0.2526,0.3035,0.5728197718305471
1393,0.6156,0.1305,0.5686,0.417078801906786
1394,0.3254,0.0715,0.7825,0.2153226230566589
1395,0.6615,0.1556,0.397,0.5259128806180734
1396,0.5817,0.1178,0.5823,0.398841666579609
1397,0.7435,0.2369,0.1723,0.6855206619789078
1398,0.6457,0.135,0.5396,0.441403758479694
1399,0.6572,0.1535,0.3686,0.5410952069645415
1400,0.6226,0.1555,0.368,0.5333781275980484
1401,0.6101,0.1641,0.4292,0.495408281117706
1402,0.698,0.2032,0.2207,0.6430257514283545
1403,0.6106,0.1269,0.5759,0.4114947873302893
1404,0.5922,0.1305,0.5392,0.4259314064494423
1405,0.6348,0.1332,0.5275,0.4444603525625205
1406,0.3337,0.0596,0.8256,0.1963274458653196
1407,0.4519,0.1057,0.5949,0.35531320549622136
1408,0.6833,0.1719,0.3586,0.5549248967202679
1409,0.5881,0.1248,0.514,0.43811280967349037
1410,0.571,0.1272,0.6007,0.3870173083984746
1411,0.6698,0.1542,0.3801,0.5375850676869661
1412,0.5581,0.1143,0.5277,0.421601842975099
1413,0.6801,0.1541,0.3731,0.5441810819938525
1414,0.4807,0.1024,0.6719,0.32122426900842965
1415,0.5886,0.1379,0.5854,0.401175142549984
1416,0.6302,0.1372,0.5562,0.4284352693231499
1417,0.6299,0.1437,0.4386,0.49308689802102834
1418,0.4702,0.093,0.6183,0.34591870865855173
1419,0.686,0.1782,0.3051,0.5874425733635588
1420,0.5458,0.1404,0.4658,0.45626526933353145
1421,0.5656,0.1423,0.5921,0.3914673217524038
1422,0.7135,0.2628,0.096,0.7287959947749438
1423,0.5622,0.1722,0.493,0.44792200213876526
1424,0.6182,0.1447,0.5155,0.4473095125301943
1425,0.6316,0.145,0.4201,0.5042154470065352
1426,0.6829,0.181,0.3057,0.5866217068946562
1427,0.4971,0.1235,0.5808,0.37664529334640573
1428,0.6321,0.1406,0.4229,0.5023572384269983
1429,0.6289,0.1588,0.358,0.5410640202415977
1430,0.4013,0.0793,0.6968,0.282948767447395
1431,0.6047,0.1451,0.4554,0.4772244765306993
1432,0.3519,0.0775,0.8177,0.20781059164537308
1433,0.651,0.1802,0.3434,0.5568335406564515
1434,0.6324,0.131,0.5632,0.4248898351337673
1435,0.7006,0.2013,0.3979,0.539987762824307
1436,0.5349,0.1157,0.6074,0.3718963955189671
1437,0.4541,0.09,0.6423,0.32809450925000255
1438,0.5575,0.1231,0.5348,0.4182258397086435
1439,0.6479,0.1369,0.5455,0.4391611207745968
1440,0.5571,0.1152,0.5829,0.3912027594483454
1441,0.6622,0.152,0.4698,0.4849628728057438
1442,0.6513,0.1379,0.5296,0.44853243026563866
1443,0.4977,0.1048,0.5597,0.38699872738808844
1444,0.6248,0.1867,0.3216,0.5644868067545955
1445,0.6457,0.1352,0.5472,0.4374738049300781
1446,0.5476,0.1314,0.6148,0.37328602974126956
1447,0.7109,0.2209,0.229,0.6426004240583724
1448,0.6796,0.1538,0.3807,0.5396608277427591
1449,0.6646,0.1584,0.3978,0.5264866759947492
1450,0.528,0.1193,0.6323,0.35725088103460295
1451,0.5244,0.1242,0.5422,0.40548388870582763
1452,0.5957,0.1539,0.4547,0.4761862093761221
1453,0.6092,0.1495,0.4395,0.4878628167835708
1454,0.7871,0.2479,0.234,0.6600906036295321
1455,0.7273,0.2473,0.0888,0.7343588802486153
1456,0.6075,0.1283,0.5823,0.4074139933777435
1457,0.6373,0.133,0.563,0.42663972857669974
1458,0.7024,0.1937,0.3718,0.5542983664056751
1459,0.654,0.1369,0.5246,0.4518498235033406
1460,0.572,0.1349,0.4871,0.44992155760754565
1461,0.5954,0.1367,0.4908,0.45403592258762965
1462,0.6291,0.1595,0.5518,0.43269741968262304
1463,0.4544,0.1047,0.6464,0.32726285918203435
1464,0.5201,0.1163,0.6561,0.3424793628819115
1465,0.6619,0.1479,0.4289,0.5072102621201586
1466,0.62,0.1269,0.5593,0.4228703441954756
1467,0.6185,0.1353,0.5333,0.4369264491879612
1468,0.6139,0.1423,0.5156,0.44583753655339525
1469,0.6623,0.1602,0.4227,0.511922958070841
1470,0.6311,0.1282,0.476,0.47103716838483145
1471,0.6319,0.1484,0.4022,0.5149259267117942
1472,0.4933,0.1221,0.6103,0.3592694615466224
1473,0.3831,0.0912,0.7166,0.2683395870906863
1474,0.5322,0.1216,0.6009,0.3751316315641751
1475,0.576,0.1295,0.6008,0.3886728637298981
1476,0.6934,0.2318,0.123,0.7048720337763443
1477,0.4704,0.1125,0.5714,0.3740335372663794
1478,0.377,0.0642,0.7337,0.2551864749550806
1479,0.6454,0.1572,0.3917,0.5251059216958042
1480,0.5686,0.1368,0.5969,0.3892560455535662
1481,0.7215,0.2308,0.1109,0.7178735592010616
1482,0.5655,0.1296,0.5298,0.423722689975413
1483,0.6556,0.1586,0.4116,0.516348467606906
1484,0.6887,0.1494,0.4866,0.48306047861525586
1485,0.6249,0.1378,0.4468,0.4866330999839612
1486,0.5851,0.125,0.5608,0.41183033156871773
1487,0.5872,0.1297,0.5073,0.4420226691019365
1488,0.7251,0.2368,0.1519,0.6939834861147633
1489,0.588,0.143,0.5015,0.446692987408578
1490,0.6044,0.1521,0.4206,0.49784774278889726
1491,0.6887,0.2025,0.3713,0.5520826550436085
1492,0.5127,0.1054,0.5807,0.37922453902668274
1493,0.6171,0.1523,0.3918,0.5177592963916727
1494,0.7569,0.3012,0.0585,0.7648575547119869
1495,0.7409,0.2542,0.1606,0.6938789764793282
1496,0.6403,0.1347,0.5454,0.43677296734115767
1497,0.6336,0.2909,0.4652,0.4986804136919757
1498,0.6263,0.1751,0.3473,0.5483219729319627
1499,0.5875,0.1449,0.4614,0.46944119227012876
1500,0.6636,0.1595,0.3603,0.548008313805548
1501,0.6765,0.18,0.393,0.534298558860119
1502,0.6983,0.1817,0.2774,0.6070456531431553
1503,0.5199,0.1196,0.6431,0.3493411727809936
1504,0.6831,0.2326,0.1289,0.6992592902493323
1505,0.6498,0.1496,0.4512,0.49168361371922903
1506,0.7099,0.2063,0.248,0.6295327703940439
1507,0.6243,0.1289,0.5222,0.44393814997136705
1508,0.6654,0.1647,0.3618,0.5480318229811112
1509,0.4141,0.4204,0.677,0.3734716990616558
1510,0.6696,0.1816,0.2861,0.5953091675759747
1511,0.6152,0.1357,0.5833,0.40992438327086617
1512,0.6225,0.1838,0.3515,0.5458132528621855
1513,0.6734,0.1539,0.386,0.5350673555731091
1514,0.4872,0.1044,0.6543,0.33241062106978475
1515,0.6903,0.1702,0.3335,0.5710554745381573
1516,0.6256,0.1757,0.3464,0.5487555913154781
1517,0.7047,0.1928,0.3649,0.5587020449219781
1518,0.6043,0.136,0.5259,0.43700103317955663
1519,0.7524,0.2424,0.1654,0.6921900461578453
1520,0.6346,0.1431,0.4486,0.4885772149824427
1521,0.6746,0.1859,0.3666,0.5495293031313253
1522,0.6403,0.1331,0.5421,0.4383465592427982
1523,0.6926,0.2116,0.2307,0.6366180683895172
1524,0.4814,0.1171,0.5476,0.3908910270139237
1525,0.4964,0.1134,0.5889,0.37100143530719665
1526,0.4517,0.0799,0.648,0.32353327649563346
1527,0.5737,0.1491,0.5022,0.4431681407772901
1528,0.6068,0.15,0.4588,0.4762771965987874
1529,0.3308,0.0672,0.9,0.16804904046140817
1530,0.619,0.1703,0.3328,0.5548970598228107
1531,0.5469,0.1158,0.5241,0.42081256991682175
1532,0.6637,0.1558,0.3755,0.5388708147599014
1533,0.5327,0.1199,0.6136,0.36840078854421576
1534,0.5937,0.1258,0.5613,0.41409235081078233
1535,0.7265,0.2289,0.1949,0.6673619842334444
1536,0.6554,0.1419,0.5476,0.4407759011107572
1537,0.5036,0.1085,0.5621,0.38746931749494695
1538,0.6424,0.1407,0.5514,0.4348510998031395
1539,0.7045,0.186,0.2629,0.6174957935079396
1540,0.6736,0.173,0.3125,0.5797018345667021
1541,0.6218,0.1393,0.4618,0.47747043363961295
1542,0.6637,0.1864,0.2711,0.6034655176561458
1543,0.5667,0.119,0.6078,0.38129843692310095
1544,0.6081,0.2622,0.4845,0.4769191744939597
1545,0.5629,0.1483,0.4819,0.4518660797183165
1546,0.6419,0.1477,0.4368,0.49754279112454236
1547,0.4169,0.1039,0.6089,0.33834788310258423
1548,0.5594,0.1435,0.5573,0.4083564521346516
1549,0.6892,0.2042,0.3719,0.5520538243686026
1550,0.5809,0.1348,0.4798,0.45633791646103655
1551,0.6816,0.1785,0.2883,0.5964334262933291
1552,0.6308,0.1402,0.4471,0.4881882270190464
1553,0.5283,0.1202,0.6146,0.3666349274141786
1554,0.5892,0.1321,0.4419,0.4800044333128602
1555,0.7463,0.2689,0.0736,0.7497955594693796
1556,0.5422,0.1818,0.5224,0.4275072163133624
1557,0.5529,0.1193,0.5273,0.42087061432226414
1558,0.6086,0.1275,0.5921,0.4026746478237735
1559,0.5091,0.1304,0.5148,0.417908279410686
1560,0.5964,0.2881,0.1697,0.6638811038130247
1561,0.6382,0.1632,0.3743,0.5340415386465738
1562,0.6149,0.1624,0.3948,0.5163971824090445
1563,0.5788,0.1297,0.5966,0.3916813692275904
1564,0.5402,0.2405,0.4582,0.4716872936596872
1565,0.5105,0.1115,0.6741,0.33008654925640335
1566,0.4568,0.1201,0.631,0.337847526259998
1567,0.6796,0.1948,0.2569,0.6163230881607471
1568,0.4242,0.0994,0.6719,0.30459488012768693
1569,0.457,0.0828,0.6554,0.32124932996039074
1570,0.5826,0.1278,0.474,0.4594805806560273
1571,0.6347,0.1977,0.2836,0.5906850980006182
1572,0.635,0.1808,0.3655,0.5401358319904356
1573,0.6407,0.1387,0.4502,0.4888871291003682
1574,0.591,0.1408,0.4842,0.4569774742807352
1575,0.6227,0.1327,0.5812,0.41295346590142573
1576,0.6668,0.1779,0.4795,0.4836104796217716
1577,0.6702,0.1699,0.3567,0.5526398972206041
1578,0.4777,0.1016,0.625,0.34503438379384743
1579,0.5843,0.1382,0.4955,0.4486325835246477
1580,0.6297,0.1422,0.436,0.4943871660955612
1581,0.4605,0.0844,0.6558,0.32215815681121596
1582,0.5899,0.1294,0.5441,0.4225424416552732
1583,0.7051,0.2092,0.3591,0.563860797537832
1584,0.6251,0.1746,0.4374,0.49553499371890986
1585,0.7061,0.2849,0.1206,0.7146593769062294
1586,0.6732,0.1546,0.4221,0.5145815785665088
1587,0.6349,0.1433,0.4449,0.4907627471599693
1588,0.5369,0.1051,0.5922,0.3796268496826852
1589,0.6004,0.1232,0.4889,0.4552593865040017
1590,0.6664,0.2133,0.2805,0.6010881665779156
1591,0.6791,0.2021,0.2494,0.6214409585793328
1592,0.6441,0.1375,0.5551,0.4331429810120441
1593,0.7178,0.2113,0.3489,0.5730683030843706
1594,0.5496,0.1271,0.5816,0.390880589182937
1595,0.6796,0.1449,0.4285,0.5118360675059935
1596,0.5194,0.1093,0.6054,0.3679589637446002
1597,0.5297,0.1201,0.6136,0.3675542150486102
1598,0.5045,0.1668,0.4607,0.45240796522607774
1599,0.6973,0.1681,0.3374,0.5703000271786773
1600,0.5555,0.1343,0.4631,0.45962789514997887
1601,0.6971,0.1801,0.256,0.6194259318110601
1602,0.5379,0.1051,0.589,0.38163016783268067
1603,0.5311,0.1198,0.62,0.3645806549996859
1604,0.7723,0.2271,0.2485,0.6458621416370525
1605,0.7571,0.2942,0.0683,0.7580492193782671
1606,0.6664,0.1797,0.3059,0.5825743077067508
1607,0.6618,0.1413,0.4438,0.4982617534991021
1608,0.5265,0.1179,0.618,0.36410516749972116
1609,0.7876,0.2747,0.0531,0.7713692915847765
1610,0.6508,0.1659,0.3406,0.5571078450354114
1611,0.3847,0.1415,0.8424,0.21914463945075177
1612,0.7431,0.2257,0.2852,0.617406826168937
1613,0.4735,0.1177,0.573,0.374380738019466
1614,0.6721,0.1565,0.3721,0.5429738133648805
1615,0.5692,0.1397,0.4429,0.475218644415389
1616,0.618,0.1261,0.5691,0.41712416376901496
1617,0.3286,0.0791,0.9429,0.158438757884553
1618,0.6352,0.1748,0.3799,0.531153767754687
1619,0.6281,0.1277,0.5581,0.4259482527256099
1620,0.4669,0.1137,0.6502,0.3296322936242746
1621,0.7113,0.2584,0.1121,0.7179163676919479
1622,0.6193,0.1616,0.3971,0.5160281688047659
1623,0.748,0.2565,0.1491,0.7026050668761221
1624,0.6109,0.1338,0.5619,0.4194952907959755
1625,0.5816,0.1685,0.3831,0.5161900735194354
1626,0.5981,0.1399,0.4576,0.47383035466293205
1627,0.6558,0.1396,0.5527,0.43806371796806004
1628,0.3617,0.2236,0.835,0.2340447948577366
1629,0.6377,0.1783,0.2907,0.5851690097740994
1630,0.6517,0.1715,0.3644,0.5438381496364519
1631,0.5059,0.1416,0.4814,0.4378071607454588
1632,0.4298,0.1524,0.6758,0.31059001271773057
1633,0.6004,0.1397,0.5624,0.41677060716897973
1634,0.6371,0.1367,0.539,0.4393698316907978
1635,0.6963,0.1587,0.3549,0.5591059380832938
1636,0.6548,0.174,0.5043,0.4665775959044755
1637,0.447,0.0831,0.6697,0.31077729646806573
1638,0.6605,0.1433,0.4129,0.5155150065710987
1639,0.4563,0.2297,0.667,0.3360283693380664
1640,0.4958,0.2427,0.4461,0.469294278678102
1641,0.6452,0.135,0.5424,0.43979880400019283
1642,0.6327,0.1646,0.3897,0.5238538450751317
1643,0.6526,0.169,0.3282,0.5651577408122443
1644,0.7156,0.2263,0.2437,0.635432942174074
1645,0.6207,0.1315,0.5492,0.428779305703995
1646,0.5406,0.1164,0.4971,0.43470514719749986
1647,0.5384,0.1173,0.6326,0.3599917762949592
1648,0.5989,0.1436,0.452,0.47757149203025095
1649,0.5344,0.1066,0.6055,0.37194201833081453
1650,0.6272,0.1636,0.3902,0.5221431566151183
1651,0.3651,0.2023,0.7446,0.26749162416793537
1652,0.5947,0.284,0.1781,0.6577919298684045
1653,0.2793,0.0538,0.8696,0.15802566247290342
1654,0.6995,0.2165,0.223,0.643262174389261
1655,0.622,0.1574,0.398,0.5157627632933576
1656,0.5376,0.1138,0.5331,0.4131412458227815
1657,0.6933,0.2038,0.3692,0.5545697701822558
1658,0.5154,0.1016,0.5752,0.38269010961873573
1659,0.4229,0.0782,0.688,0.2937268356824075
1660,0.5843,0.1371,0.4319,0.48506600169461483
1661,0.5888,0.1276,0.5832,0.4013511380325213
1662,0.5718,0.141,0.4606,0.4656517239310942
1663,0.5427,0.1154,0.6202,0.3674558830662533
1664,0.5285,0.1001,0.6341,0.35469685366521087
1665,0.4668,0.0948,0.6994,0.30241815421697155
1666,0.531,0.1204,0.6093,0.37022195099696614
1667,0.5816,0.1396,0.526,0.4310871837575318
1668,0.5938,0.1429,0.4593,0.47204243029626053
1669,0.3126,0.061,0.9482,0.1483296059456776
1670,0.5919,0.1385,0.5987,0.39540440311154856
1671,0.6025,0.1466,0.5687,0.4147994250237095
1672,0.6129,0.1385,0.5156,0.4452029166571127
1673,0.5132,0.234,0.5321,0.42257171344045263
1674,0.5418,0.1141,0.6442,0.3548406839695809
1675,0.6666,0.1462,0.4061,0.5211929095833903
1676,0.4649,0.1074,0.6429,0.3323357263370882
1677,0.4924,0.1066,0.6137,0.35568871924760276
1678,0.5412,0.102,0.612,0.37009821399190784
1679,0.6433,0.1339,0.5565,0.4318470400500622
1680,0.6446,0.1419,0.4667,0.4809854051839827
1681,0.5303,0.1209,0.6077,0.3709154971149089
1682,0.6473,0.1376,0.4549,0.4879001854887944
1683,0.6463,0.161,0.3446,0.5532554726344784
1684,0.6455,0.1541,0.364,0.5410231908153291
1685,0.6215,0.142,0.437,0.49171755103921194
1686,0.5992,0.1468,0.4508,0.4786267021385247
1687,0.6175,0.1243,0.5726,0.41500816497991944
1688,0.5972,0.1354,0.5473,0.4234361356804589
1689,0.6466,0.1443,0.5114,0.45741670170644183
1690,0.6142,0.1481,0.5614,0.42215327903499694
1691,0.645,0.1876,0.2958,0.5845613295454978
1692,0.3912,0.0803,0.7397,0.25772070153559645
1693,0.607,0.1441,0.484,0.4615704095801636
1694,0.5278,0.1201,0.6348,0.3559877680482856
1695,0.603,0.1658,0.4812,0.4642686851382504
1696,0.6295,0.1336,0.5287,0.4423466773922915
1697,0.5065,0.1196,0.5481,0.3971227807618193
1698,0.6098,0.1312,0.4433,0.48424444756754825
1699,0.6194,0.1335,0.5826,0.41132630234401496
1700,0.6765,0.2118,0.3032,0.5897061488572083
1701,0.633,0.1293,0.5686,0.42214491232277096
1702,0.627,0.134,0.5757,0.4171664475961604
1703,0.659,0.1603,0.3518,0.5519480473740259
1704,0.5271,0.1309,0.5292,0.41416620456043973
1705,0.4984,0.1077,0.6787,0.32369297798994656
1706,0.5258,0.1081,0.5848,0.3807812114587589
1707,0.5426,0.1679,0.491,0.44371226600129055
1708,0.653,0.1376,0.5514,0.43770184829401854
1709,0.6513,0.1485,0.411,0.5146984680373549
1710,0.3695,0.0749,0.7329,0.2542838138773288
1711,0.4272,0.1046,0.6337,0.32691001973020034
1712,0.5859,0.1364,0.5831,0.4014225392276821
1713,0.541,0.1166,0.5343,0.41358567794351875
1714,0.3931,0.0985,0.7343,0.2628962571053457
1715,0.6918,0.205,0.3217,0.5816961345926239
1716,0.6476,0.1349,0.5512,0.43594411912537595
1717,0.322,0.0701,0.9052,0.1634151859528361
1718,0.3345,0.1496,0.8125,0.2160329211023172
1719,0.6415,0.1506,0.4131,0.511208727429413
1720,0.6257,0.1279,0.5704,0.4189101347544602
1721,0.5532,0.1286,0.5851,0.3901774480925314
1722,0.5223,0.1004,0.559,0.39347681761445613
1723,0.6534,0.1503,0.4372,0.5005349728040989
1724,0.5738,0.1178,0.5701,0.4030128347832113
1725,0.4932,0.0999,0.619,0.35245389911306135
1726,0.6529,0.1521,0.5252,0.45267375117185665
1727,0.4925,0.1108,0.6983,0.3125790891918396
1728,0.5629,0.1313,0.4526,0.4672970885849815
1729,0.7186,0.2057,0.2178,0.6495301063076292
1730,0.6769,0.19,0.3136,0.5814131078673751
1731,0.5355,0.2551,0.5465,0.4239174188447557
1732,0.3455,0.102,0.8473,0.19660593836402804
1733,0.5159,0.104,0.5806,0.3800309750533501
1734,0.6098,0.1568,0.5611,0.4219759294083017
1735,0.6677,0.143,0.4035,0.5226906188176712
1736,0.5093,0.1207,0.5474,0.39833556833403666
1737,0.6488,0.1614,0.4628,0.4861020427852572
1738,0.5553,0.142,0.4258,0.4822588910533429
1739,0.6665,0.1514,0.3988,0.5257772893535817
1740,0.6434,0.1393,0.5259,0.4483296376551521
1741,0.6151,0.1226,0.5842,0.40819560262207627
1742,0.5783,0.1228,0.6135,0.3822319387492364
1743,0.6427,0.2284,0.2789,0.5985442598505144
1744,0.3858,0.1262,0.7084,0.27759960374611486
1745,0.4936,0.1328,0.6536,0.3376617005228754
1746,0.7044,0.1557,0.3569,0.5597297776606136
1747,0.6853,0.1668,0.3225,0.576000881075715
1748,0.5707,0.1353,0.5748,0.40128424464461604
1749,0.6024,0.1337,0.4872,0.45762624378416056
1750,0.7373,0.2206,0.267,0.6260719335667428
1751,0.4841,0.1029,0.5997,0.36078682071273055
1752,0.3278,0.0722,0.7789,0.2179381219520807
1753,0.5185,0.1011,0.6528,0.3422115325350681
1754,0.6806,0.1532,0.3809,0.5397469305146626
1755,0.3733,0.0759,0.84,0.2059097399347588
1756,0.6659,0.1388,0.4917,0.4729150441675545
1757,0.6128,0.1351,0.4851,0.46167236867718214
1758,0.5141,0.0969,0.6427,0.3456997107317274
1759,0.5463,0.1061,0.6409,0.35713065676303957
1760,0.6488,0.1451,0.4143,0.5118854715656619
1761,0.5377,0.1262,0.5313,0.41526140562301234
1762,0.6511,0.149,0.3836,0.5304913024734713
1763,0.6028,0.1324,0.5074,0.44638534474151365
1764,0.6832,0.1931,0.2247,0.6364619203063134
1765,0.744,0.2432,0.1199,0.7181497594513278
1766,0.6575,0.1369,0.503,0.46431479946260595
1767,0.6734,0.189,0.2535,0.6164746036942641
1768,0.4849,0.083,0.6719,0.3208069622062464
1769,0.6258,0.1549,0.4518,0.48557692593450114
1770,0.5389,0.131,0.5104,0.42788435587200435
1771,0.6227,0.141,0.4541,0.48220199398177527
1772,0.439,0.0807,0.6886,0.2983000620180961
1773,0.6226,0.1357,0.5313,0.4391928323640995
1774,0.4917,0.0895,0.6248,0.348058002350183
1775,0.6705,0.1695,0.3942,0.531064915994269
1776,0.6416,0.1381,0.4609,0.48307970356867613
1777,0.5944,0.1432,0.448,0.47871300797032873
1778,0.527,0.1119,0.6181,0.36362905274468926
1779,0.6615,0.1595,0.3683,0.5428360433869512
1780,0.7104,0.1993,0.3608,0.5631501567077826
1781,0.4714,0.0922,0.6446,0.33188616120591713
1782,0.6159,0.1442,0.5355,0.43587243431995104
1783,0.7403,0.2175,0.2751,0.6217239725151348
1784,0.5559,0.1228,0.4932,0.44130718779553085
1785,0.6153,0.1311,0.5861,0.4080828175750604
1786,0.6548,0.1403,0.4309,0.5035824063646386
1787,0.7093,0.1826,0.3723,0.5546420205862517
1788,0.607,0.1339,0.5314,0.43458203253240923
1789,0.6986,0.1646,0.3378,0.5700796084758689
1790,0.5829,0.1432,0.5061,0.44280352189204636
1791,0.7029,0.1932,0.3666,0.5573233657402137
1792,0.6679,0.1937,0.2692,0.6062246357580662
1793,0.5305,0.1195,0.6303,0.35903923183964176
1794,0.6194,0.1346,0.5733,0.41617648299729765
1795,0.6828,0.1951,0.2651,0.6121285616600487
1796,0.6512,0.1609,0.3783,0.5346348061995215
1797,0.6891,0.1612,0.3373,0.5677614278902716
1798,0.6194,0.1325,0.5744,0.4154104319826357
1799,0.5361,0.131,0.4608,0.45606716829870575
1800,0.5993,0.1427,0.518,0.440571316587905
1801,0.5739,0.1279,0.5515,0.41395155513658843
1802,0.6309,0.1437,0.4412,0.4918644010293894
1803,0.6285,0.1501,0.5205,0.4480196178740391
1804,0.6806,0.2003,0.2317,0.6323145925882148
1805,0.5467,0.1388,0.498,0.4376731771539124
1806,0.5196,0.1148,0.6235,0.35892432210704245
1807,0.6298,0.1649,0.3754,0.531554128005794
1808,0.6515,0.133,0.5416,0.44188508687214145
1809,0.5528,0.1102,0.5519,0.40639584766579495
1810,0.652,0.1385,0.462,0.4852808207625766
1811,0.5766,0.131,0.5705,0.40481716490287317
1812,0.7089,0.1972,0.1935,0.6613586916341238
1813,0.6527,0.145,0.4438,0.4961755515943928
1814,0.5604,0.1101,0.5745,0.3961961130551384
1815,0.6196,0.1213,0.5778,0.4127000835958239
1816,0.6337,0.145,0.5298,0.44403452343258176
1817,0.622,0.1328,0.5501,0.42880363454616377
1818,0.6484,0.1399,0.4845,0.4720447436419561
1819,0.6353,0.1608,0.3852,0.5267520574236042
1820,0.6719,0.2101,0.243,0.6245454547108642
1821,0.6268,0.1363,0.5216,0.4456256668999218
1822,0.6542,0.1523,0.4186,0.511436305907197
1823,0.6234,0.218,0.5222,0.45401446232471493
1824,0.6995,0.1671,0.3331,0.5732491412989644
1825,0.5609,0.1416,0.5265,0.4254856695589171
1826,0.5573,0.1215,0.5267,0.4225538758549021
1827,0.6304,0.1385,0.4606,0.48032456422714837
1828,0.6657,0.1454,0.4097,0.5188455367448004
1829,0.55,0.2071,0.6017,0.3907538457904157
1830,0.6134,0.1278,0.5579,0.42175581679450497
1831,0.6465,0.1847,0.3254,0.5668943966913061
1832,0.59,0.2,0.4192,0.5002842392080726
1833,0.6092,0.1414,0.5416,0.4304513863376444
1834,0.5176,0.1997,0.4533,0.46366628516638986
1835,0.635,0.1762,0.434,0.5001369132547607
1836,0.7364,0.2181,0.2751,0.6208601130689586
1837,0.632,0.1277,0.5736,0.41914850232346057
1838,0.6511,0.1485,0.534,0.4471911414596671
1839,0.4317,0.0806,0.7005,0.28995173908773164
1840,0.6273,0.1658,0.531,0.4437662109714979
1841,0.5211,0.1037,0.5827,0.3802693703153069
1842,0.6735,0.1626,0.4115,0.5213618733662829
1843,0.7029,0.2357,0.3098,0.594699965528837
1844,0.6111,0.1306,0.5884,0.40560181212612945
1845,0.6601,0.1567,0.3684,0.5421919853704958
1846,0.6725,0.1592,0.344,0.5596629717964197
1847,0.6903,0.2415,0.2221,0.6444871589100903
1848,0.6164,0.1327,0.4816,0.46437254333132144
1849,0.3183,0.0722,0.9588,0.15058402969770734
1850,0.3603,0.1508,0.8911,0.19676131479536316
1851,0.5505,0.1277,0.5755,0.3944646524088058
1852,0.5285,0.1191,0.6188,0.36438250918505954
1853,0.6271,0.1578,0.3774,0.5290902701808077
1854,0.7226,0.1938,0.3134,0.5927963090303447
1855,0.6845,0.2097,0.2521,0.6217535540710644
1856,0.6255,0.1361,0.555,0.42757398541071223
1857,0.6326,0.1321,0.5398,0.4372227064094454
1858,0.6131,0.1477,0.5271,0.43993194246383155
1859,0.6267,0.2027,0.2333,0.6203154117060127
1860,0.6446,0.1372,0.5326,0.44494984436450813
1861,0.4791,0.0993,0.6979,0.30740480477702364
1862,0.4813,0.0893,0.6545,0.32925280560687714
1863,0.7114,0.1962,0.3622,0.5622817300962214
1864,0.5615,0.1681,0.5952,0.39174641415078715
1865,0.4854,0.1802,0.6568,0.3402313389445481
1866,0.481,0.093,0.6828,0.31492033913356565
